day_order,day,calendar_date,days_since_planting,days_since_day1,days_since_previous_photo,tray,tray_no,label_code,microbe_status,treatment,label_environment,observed_environment,environment_type,watering_rule,heat_phase,moisture_watered_today,moisture_phase,day7_bug_rule_applies,capture_id,cell_id,row,column,x,y,square_x0,square_y0,square_x1,square_y1,square_side,raw_green_bool,raw_current_green_evidence,tracked_visible_emerged_bool,tracked_visible_emerged,newly_emerged_today,carried_forward_only,first_visible_emergence_day,first_visible_emergence_day_order,first_visible_emergence_date,disappeared_after_previous_emergence,possible_day7_bug_eaten_bool,possible_day7_bug_eaten,green_pixels,largest_green_component,green_area_percent,rgb_green_cover_percent,zone_pixels,coordinate_source,grid_error,grid_needs_review,notes,environment_group,microbe_treatment,treatment_environment,microbe_environment,observed_green_area_percent,adjusted_green_area_percent,day7_imputed,imputation_reason,imputation_method,previous_growth_rate_pp_per_day,previous_observed_green_percent,previous_observed_day_order,previous_observed_days_since_day1,adjusted_raw_current_green_evidence,adjustment_difference_pp
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,12,2,2,555.1861111111111,542.8027777777778,413.0210092881081,400.6376759547748,697.3512129341141,684.9678796007807,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0145597315497952,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,4.339320911679316,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.23898920829883297,3.6223532867828174,6.0,5.0,Yes,4.339320911679316
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,13,2,3,949.3888888888888,586.1444444444444,807.2237870658859,443.9793426214414,1091.553990711892,728.3095462674474,284.3302036460061,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.1447569903703189,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,11.522264145595077,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.9278900506558418,5.738593993627551,6.0,5.0,Yes,11.522264145595077
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,14,2,4,1318.825,563.4416666666666,1176.6598981769969,421.2765648436636,1460.990101823003,705.6067684896697,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0839582957300196,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,17.792087846628107,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,2.8706397568287922,9.18016857614173,6.0,5.0,Yes,17.792087846628107
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,15,2,5,1673.8138888888889,551.0583333333333,1531.6487870658857,408.8932315103303,1815.978990711892,693.2234351563363,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0167639922993426,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,14.273387020676562,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,2.375574660585877,7.1466630389189305,6.0,5.0,Yes,14.273387020676562
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,16,2,6,2039.122222222222,548.9944444444444,1896.957120399219,406.8293426214414,2181.287324045225,691.1595462674475,284.3302036460061,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0096946424290072,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,7.5242570030292955,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.1760220460505209,3.996190864877733,6.0,5.0,Yes,7.5242570030292955
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,18,2,8,2784.186111111111,551.0583333333333,2642.021009288108,408.8932315103303,2926.351212934114,693.2234351563363,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0102781952805638,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,9.949552305823843,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.517392705501115,5.397374189320498,6.0,5.0,Yes,9.949552305823843
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,20,2,10,3520.9944444444445,553.1222222222221,3378.8293426214414,410.9571203992192,3663.1595462674472,695.2873240452252,284.3302036460061,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0272764656001306,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,9.063279044046723,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.2859940760038842,5.205296816035071,6.0,5.0,Yes,9.063279044046723
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,21,3,1,179.55833333333334,858.5777777777778,37.39323151033027,716.4126759547747,321.72343515633634,1000.7428796007808,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0086250614869396,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,10.500914113669605,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.8194393771587691,5.042595982193298,6.0,5.0,Yes,10.500914113669605
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,22,3,2,548.9944444444444,860.6416666666667,406.8293426214414,718.4765648436636,691.1595462674475,1002.8067684896696,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0126502215158751,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,14.069445081576006,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,2.4772667989310913,6.637644684782732,6.0,5.0,Yes,14.069445081576006
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,23,3,3,924.622222222222,802.8527777777778,782.4571203992192,660.6876759547747,1066.7873240452252,945.0178796007808,284.3302036460061,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.1926412831720494,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,7.014097064159783,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.0281399933734274,3.9296770840395,6.0,5.0,Yes,7.014097064159783
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,24,3,4,1296.1222222222225,862.7055555555555,1153.957120399219,720.5404537325525,1438.2873240452252,1004.8706573785586,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0074800543881699,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,8.252074747991486,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.1658192907208296,4.754616875828997,6.0,5.0,Yes,8.252074747991486
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,26,3,6,2051.5055555555555,864.7694444444444,1909.3404537325523,722.6043426214413,2193.670657378558,1006.9345462674474,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0352536506001576,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,9.941944812404369,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.4674024644907728,5.53973741893205,6.0,5.0,Yes,9.941944812404369
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,27,3,7,2416.813888888889,858.5777777777778,2274.6487870658857,716.4126759547747,2558.978990711892,1000.7428796007808,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,12,12,0.0148257968865826,0.0148257968865826,80940,direct_cup_evidence,0.0350713554429581,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0148257968865826,13.748118552761367,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,2.0693572062583465,7.540046933986328,6.0,5.0,Yes,13.733292755874784
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,28,3,8,2784.186111111111,864.7694444444444,2642.021009288108,722.6043426214413,2926.351212934114,1006.9345462674474,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0172723609204293,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,12.104405185254993,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.962249208438518,6.21765755993944,6.0,5.0,Yes,12.104405185254993
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,29,3,9,3161.8777777777777,918.4305555555557,3019.7126759547746,776.2654537325525,3304.042879600781,1060.5956573785586,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.1494454871028617,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,6.49808586373781,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.8817465763374934,3.8528461347253296,6.0,5.0,Yes,6.49808586373781
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,30,3,10,3525.1222222222223,870.9611111111111,3382.957120399219,728.796009288108,3667.287324045225,1013.126212934114,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0132509256735481,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,9.773874865254873,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.28423678607726,5.921164507023093,6.0,5.0,Yes,9.773874865254873
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,32,4,2,563.4416666666666,1184.6722222222222,421.2765648436636,1042.507120399219,705.6067684896697,1326.8373240452252,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0394492194913559,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,11.526303102414518,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.9692762656905085,5.618474305342993,6.0,5.0,Yes,11.526303102414518
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,33,4,3,924.622222222222,1172.2888888888888,782.4571203992192,1030.1237870658858,1066.7873240452252,1314.453990711892,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.023255959819952,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,9.279961509217664,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.418481132483743,5.024518111766434,6.0,5.0,Yes,9.279961509217664
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,34,4,4,1296.1222222222225,1178.4805555555556,1153.957120399219,1036.3154537325524,1438.2873240452252,1320.6456573785586,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0080350227949414,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,11.750577330776359,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.6198396991454151,6.891058233340113,6.0,5.0,Yes,11.750577330776359
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,35,4,5,1669.6861111111111,1184.6722222222222,1527.521009288108,1042.507120399219,1811.851212934114,1326.8373240452252,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0082073647354618,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,9.959849456682054,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.5714509884647727,5.245496491287737,6.0,5.0,Yes,9.959849456682054
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,36,4,6,2045.3138888888889,1182.6083333333331,1903.1487870658857,1040.4432315103302,2187.478990711892,1324.7734351563363,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0143718852989356,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,10.228301223291215,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.5323481951077227,5.631256637968048,6.0,5.0,Yes,10.228301223291215
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,37,4,7,2416.813888888889,1174.3527777777776,2274.6487870658857,1032.1876759547747,2558.978990711892,1316.5178796007808,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0353571501829339,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,12.540956294919425,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.8963492531697357,6.851908535410218,6.0,5.0,Yes,12.540956294919425
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,38,4,8,2771.802777777777,1199.1194444444443,2629.6376759547747,1056.9543426214414,2913.9678796007806,1341.2845462674477,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0585298958918452,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,13.607394624976806,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,2.088883121589486,7.340745260208347,6.0,5.0,Yes,13.607394624976806
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,39,4,9,3155.686111111111,1192.9277777777777,3013.521009288108,1050.7626759547747,3297.851212934114,1335.0928796007809,284.3302036460061,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0179493315991101,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,7.560093645230891,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.1252377888581728,4.184380278656373,6.0,5.0,Yes,7.560093645230891
7,Day 7,2026-07-07,10,8,3.0,Tray 1,1,N/M,No Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125025_0001,40,4,10,3520.9944444444445,1178.4805555555556,3378.8293426214414,1036.3154537325524,3663.1595462674472,1320.6456573785586,284.3302036460061,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0411488662339519,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,No Microbes | Ideal,Ideal | Inside,No Microbes | Inside,0.0,7.432315235217079,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.9227973509251259,4.663923182441701,6.0,5.0,Yes,7.432315235217079
