day_order,day,tray,tray_no,capture_id,cell_id,row,column,raw_current_green_evidence,tracked_visible_emerged,carried_forward_only,first_visible_emergence_day,first_visible_emergence_day_order,green_pixels,largest_green_component,green_area_percent,square_side,coordinate_source,square_x0,square_y0,square_x1,square_y1,centre_x,centre_y
5,Day 5,Tray 7,7,DJI_20260623124307_0007,70,7,10,No,No,No,,,5,5,0.0082,246.774,direct_cup_evidence,2936.988,1731.494,3183.761,1978.268,3060.374,1854.881
5,Day 5,Tray 8,8,DJI_20260623124403_0008,1,1,1,No,Yes,Yes,Day 1,1,0,0,0.0,248.445,direct_cup_evidence,62.437,95.057,310.881,343.501,186.659,219.279
5,Day 5,Tray 8,8,DJI_20260623124403_0008,2,1,2,No,No,No,,,0,0,0.0,248.445,direct_cup_evidence,381.388,91.432,629.832,339.877,505.61,215.654
5,Day 5,Tray 8,8,DJI_20260623124403_0008,3,1,3,No,No,No,,,0,0,0.0,248.445,direct_cup_evidence,705.776,87.808,954.22,336.252,829.998,212.03
5,Day 5,Tray 8,8,DJI_20260623124403_0008,4,1,4,Yes,Yes,No,Day 1,1,3077,3077,5.00293,248.445,direct_cup_evidence,1024.727,89.62,1273.171,338.064,1148.949,213.842
5,Day 5,Tray 8,8,DJI_20260623124403_0008,5,1,5,Yes,Yes,No,Day 1,1,32,32,0.05161,248.445,direct_cup_evidence,1347.302,95.057,1595.747,343.501,1471.524,219.279
5,Day 5,Tray 8,8,DJI_20260623124403_0008,6,1,6,Yes,Yes,No,Day 1,1,1202,1202,1.9465,248.445,direct_cup_evidence,1671.69,95.057,1920.134,343.501,1795.912,219.279
5,Day 5,Tray 8,8,DJI_20260623124403_0008,7,1,7,Yes,Yes,No,Day 5,5,167,167,0.27044,248.445,direct_cup_evidence,1990.641,95.057,2239.086,343.501,2114.863,219.279
5,Day 5,Tray 8,8,DJI_20260623124403_0008,8,1,8,No,Yes,Yes,Day 1,1,0,0,0.0,248.445,direct_cup_evidence,2318.653,154.86,2567.098,403.304,2442.876,279.082
5,Day 5,Tray 8,8,DJI_20260623124403_0008,9,1,9,Yes,Yes,No,Day 1,1,97,97,0.15708,248.445,direct_cup_evidence,2643.041,95.057,2891.486,343.501,2767.263,219.279
5,Day 5,Tray 8,8,DJI_20260623124403_0008,10,1,10,No,Yes,Yes,Day 1,1,0,0,0.0,248.445,direct_cup_evidence,2960.18,113.179,3208.624,361.623,3084.402,237.401
5,Day 5,Tray 8,8,DJI_20260623124403_0008,11,2,1,No,Yes,Yes,Day 1,1,0,0,0.0,248.445,direct_cup_evidence,53.376,339.707,301.82,588.151,177.598,463.929
5,Day 5,Tray 8,8,DJI_20260623124403_0008,12,2,2,Yes,Yes,No,Day 1,1,2435,2435,3.95909,248.445,direct_cup_evidence,377.763,368.702,626.208,617.147,501.986,492.924
5,Day 5,Tray 8,8,DJI_20260623124403_0008,13,2,3,Yes,Yes,No,Day 1,1,2813,2813,4.57369,248.445,direct_cup_evidence,696.714,370.514,945.159,618.959,820.937,494.737
5,Day 5,Tray 8,8,DJI_20260623124403_0008,14,2,4,Yes,Yes,No,Day 2,2,1087,1087,1.7532,248.445,direct_cup_evidence,1030.163,372.327,1278.608,620.771,1154.386,496.549
5,Day 5,Tray 8,8,DJI_20260623124403_0008,15,2,5,Yes,Yes,No,Day 1,1,3341,3341,5.43217,248.445,direct_cup_evidence,1341.866,366.89,1590.31,615.334,1466.088,491.112
5,Day 5,Tray 8,8,DJI_20260623124403_0008,16,2,6,Yes,Yes,No,Day 2,2,2304,2304,3.71607,248.445,direct_cup_evidence,1668.066,372.327,1916.51,620.771,1792.288,496.549
5,Day 5,Tray 8,8,DJI_20260623124403_0008,17,2,7,Yes,Yes,No,Day 2,2,1266,1266,2.05014,248.445,direct_cup_evidence,1992.453,370.514,2240.898,618.959,2116.676,494.737
5,Day 5,Tray 8,8,DJI_20260623124403_0008,18,2,8,Yes,Yes,No,Day 1,1,2620,2620,4.22574,248.445,direct_cup_evidence,2313.217,372.327,2561.661,620.771,2437.439,496.549
5,Day 5,Tray 8,8,DJI_20260623124403_0008,19,2,9,Yes,Yes,No,Day 1,1,1940,1940,3.1416,248.445,direct_cup_evidence,2639.417,370.514,2887.861,618.959,2763.639,494.737
5,Day 5,Tray 8,8,DJI_20260623124403_0008,20,2,10,No,Yes,Yes,Day 1,1,0,0,0.0,248.445,direct_cup_evidence,2976.49,325.209,3224.934,573.653,3100.712,449.431
5,Day 5,Tray 8,8,DJI_20260623124403_0008,21,3,1,No,No,No,,,0,0,0.0,248.445,direct_cup_evidence,51.563,642.348,300.008,890.792,175.786,766.57
5,Day 5,Tray 8,8,DJI_20260623124403_0008,22,3,2,Yes,Yes,No,Day 1,1,681,654,1.09837,248.445,direct_cup_evidence,412.196,633.287,660.64,881.731,536.418,757.509
5,Day 5,Tray 8,8,DJI_20260623124403_0008,23,3,3,Yes,Yes,No,Day 2,2,1065,1065,1.73159,248.445,direct_cup_evidence,698.527,645.972,946.971,894.417,822.749,770.194
5,Day 5,Tray 8,8,DJI_20260623124403_0008,24,3,4,Yes,Yes,No,Day 1,1,2082,2082,3.37155,248.445,direct_cup_evidence,992.107,649.597,1240.551,898.041,1116.329,773.819
5,Day 5,Tray 8,8,DJI_20260623124403_0008,25,3,5,Yes,Yes,No,Day 1,1,3051,3051,4.94073,248.445,direct_cup_evidence,1341.866,651.409,1590.31,899.853,1466.088,775.631
5,Day 5,Tray 8,8,DJI_20260623124403_0008,26,3,6,Yes,Yes,No,Day 1,1,5194,5194,8.37728,248.445,direct_cup_evidence,1668.066,651.409,1916.51,899.853,1792.288,775.631
5,Day 5,Tray 8,8,DJI_20260623124403_0008,27,3,7,No,No,No,,,8,8,0.01301,248.445,direct_cup_evidence,2001.514,638.723,2249.959,887.168,2125.737,762.946
5,Day 5,Tray 8,8,DJI_20260623124403_0008,28,3,8,Yes,Yes,No,Day 1,1,1478,1478,2.39344,248.445,direct_cup_evidence,2313.217,655.033,2561.661,903.478,2437.439,779.256
5,Day 5,Tray 8,8,DJI_20260623124403_0008,29,3,9,Yes,Yes,No,Day 2,2,1819,893,2.93382,248.445,direct_cup_evidence,2639.417,642.348,2887.861,890.792,2763.639,766.57
5,Day 5,Tray 8,8,DJI_20260623124403_0008,30,3,10,No,Yes,Yes,Day 1,1,0,0,0.0,248.445,direct_cup_evidence,2907.626,671.343,3156.07,919.788,3031.848,795.566
5,Day 5,Tray 8,8,DJI_20260623124403_0008,31,4,1,Yes,Yes,No,Day 1,1,1895,1879,3.0564,248.445,direct_cup_evidence,55.188,914.181,303.632,1162.626,179.41,1038.403
5,Day 5,Tray 8,8,DJI_20260623124403_0008,32,4,2,No,No,No,,,0,0,0.0,248.445,direct_cup_evidence,385.012,896.059,633.457,1144.503,509.234,1020.281
5,Day 5,Tray 8,8,DJI_20260623124403_0008,33,4,3,Yes,Yes,No,Day 2,2,1240,1240,2.01613,248.445,direct_cup_evidence,696.714,917.806,945.159,1166.25,820.937,1042.028
5,Day 5,Tray 8,8,DJI_20260623124403_0008,34,4,4,Yes,Yes,No,Day 1,1,4058,4058,6.59794,248.445,direct_cup_evidence,1015.666,925.054,1264.11,1173.499,1139.888,1049.277
5,Day 5,Tray 8,8,DJI_20260623124403_0008,35,4,5,Yes,Yes,No,Day 2,2,1425,1425,2.31692,248.445,direct_cup_evidence,1341.866,926.867,1590.31,1175.311,1466.088,1051.089
5,Day 5,Tray 8,8,DJI_20260623124403_0008,36,4,6,Yes,Yes,No,Day 1,1,3476,3465,5.62897,248.445,direct_cup_evidence,1657.192,928.679,1905.637,1177.123,1781.414,1052.901
5,Day 5,Tray 8,8,DJI_20260623124403_0008,37,4,7,Yes,Yes,No,Day 1,1,2541,2541,4.13144,248.445,direct_cup_evidence,1999.702,917.806,2248.147,1166.25,2123.924,1042.028
5,Day 5,Tray 8,8,DJI_20260623124403_0008,38,4,8,No,No,No,,,0,0,0.0,248.445,global_lattice_fitted,2311.199,929.711,2559.643,1178.156,2435.421,1053.934
5,Day 5,Tray 8,8,DJI_20260623124403_0008,39,4,9,Yes,Yes,No,Day 3,3,506,506,0.82271,248.445,global_lattice_fitted,2633.701,931.675,2882.145,1180.119,2757.923,1055.897
5,Day 5,Tray 8,8,DJI_20260623124403_0008,40,4,10,Yes,Yes,No,Day 1,1,670,670,1.08936,248.445,direct_cup_evidence,2961.992,925.054,3210.437,1173.499,3086.214,1049.277
5,Day 5,Tray 8,8,DJI_20260623124403_0008,41,5,1,Yes,Yes,No,Day 4,4,210,120,0.3387,248.445,direct_cup_evidence,53.376,1195.076,301.82,1443.52,177.598,1319.298
5,Day 5,Tray 8,8,DJI_20260623124403_0008,42,5,2,Yes,Yes,No,Day 1,1,3117,3117,5.04761,248.445,direct_cup_evidence,368.702,1195.076,617.147,1443.52,492.924,1319.298
5,Day 5,Tray 8,8,DJI_20260623124403_0008,43,5,3,No,No,No,,,0,0,0.0,248.445,direct_cup_evidence,693.09,1205.949,941.534,1454.393,817.312,1330.171
5,Day 5,Tray 8,8,DJI_20260623124403_0008,44,5,4,Yes,Yes,No,Day 1,1,3353,3353,5.45168,248.445,direct_cup_evidence,1013.853,1205.949,1262.298,1454.393,1138.076,1330.171
5,Day 5,Tray 8,8,DJI_20260623124403_0008,45,5,5,Yes,Yes,No,Day 2,2,1469,1469,2.37887,248.445,direct_cup_evidence,1338.241,1205.949,1586.686,1454.393,1462.463,1330.171
5,Day 5,Tray 8,8,DJI_20260623124403_0008,46,5,6,Yes,Yes,No,Day 1,1,4908,4908,7.97997,248.445,direct_cup_evidence,1662.629,1209.573,1911.073,1458.018,1786.851,1333.796
5,Day 5,Tray 8,8,DJI_20260623124403_0008,47,5,7,Yes,Yes,No,Day 1,1,4084,4084,6.58699,248.445,direct_cup_evidence,2043.196,1193.263,2291.64,1441.708,2167.418,1317.486
5,Day 5,Tray 8,8,DJI_20260623124403_0008,48,5,8,Yes,Yes,No,Day 1,1,2357,2357,3.81688,248.445,direct_cup_evidence,2313.217,1205.949,2561.661,1454.393,2437.439,1330.171
5,Day 5,Tray 8,8,DJI_20260623124403_0008,49,5,9,No,No,No,,,0,0,0.0,248.445,direct_cup_evidence,2635.792,1207.761,2884.237,1456.206,2760.014,1331.983
5,Day 5,Tray 8,8,DJI_20260623124403_0008,50,5,10,Yes,Yes,No,Day 1,1,3446,3404,5.58039,248.445,direct_cup_evidence,2956.556,1204.137,3205.0,1452.581,3080.778,1328.359
5,Day 5,Tray 8,8,DJI_20260623124403_0008,51,6,1,Yes,Yes,No,Day 1,1,1401,1401,2.26875,248.445,direct_cup_evidence,55.188,1459.66,303.632,1708.104,179.41,1583.882
5,Day 5,Tray 8,8,DJI_20260623124403_0008,52,6,2,Yes,Yes,No,Day 1,1,3202,3202,5.20617,248.445,direct_cup_evidence,368.702,1475.97,617.147,1724.414,492.924,1600.192
5,Day 5,Tray 8,8,DJI_20260623124403_0008,53,6,3,Yes,Yes,No,Day 2,2,1942,1942,3.14484,248.445,direct_cup_evidence,689.466,1477.782,937.91,1726.227,813.688,1602.004
5,Day 5,Tray 8,8,DJI_20260623124403_0008,54,6,4,Yes,Yes,No,Day 2,2,496,496,0.79999,248.445,direct_cup_evidence,1010.229,1483.219,1258.673,1731.663,1134.451,1607.441
5,Day 5,Tray 8,8,DJI_20260623124403_0008,55,6,5,Yes,Yes,No,Day 3,3,369,369,0.59515,248.445,direct_cup_evidence,1336.429,1483.219,1584.873,1731.663,1460.651,1607.441
5,Day 5,Tray 8,8,DJI_20260623124403_0008,56,6,6,Yes,Yes,No,Day 1,1,3062,3062,4.97854,248.445,direct_cup_evidence,1671.69,1488.656,1920.134,1737.1,1795.912,1612.878
5,Day 5,Tray 8,8,DJI_20260623124403_0008,57,6,7,Yes,Yes,No,Day 1,1,3303,3303,5.37038,248.445,direct_cup_evidence,1987.017,1479.594,2235.461,1728.039,2111.239,1603.817
5,Day 5,Tray 8,8,DJI_20260623124403_0008,58,6,8,Yes,Yes,No,Day 1,1,2421,2421,3.92052,248.445,direct_cup_evidence,2309.592,1483.219,2558.037,1731.663,2433.814,1607.441
5,Day 5,Tray 8,8,DJI_20260623124403_0008,59,6,9,Yes,Yes,No,Day 1,1,1784,1784,2.87737,248.445,direct_cup_evidence,2632.168,1483.219,2880.612,1731.663,2756.39,1607.441
5,Day 5,Tray 8,8,DJI_20260623124403_0008,60,6,10,Yes,Yes,No,Day 1,1,1654,1654,2.68926,248.445,direct_cup_evidence,2954.743,1479.594,3203.188,1728.039,3078.966,1603.817
5,Day 5,Tray 8,8,DJI_20260623124403_0008,61,7,1,Yes,Yes,No,Day 1,1,3937,3937,6.40121,248.445,direct_cup_evidence,47.939,1727.869,296.383,1976.313,172.161,1852.091
5,Day 5,Tray 8,8,DJI_20260623124403_0008,62,7,2,Yes,Yes,No,Day 1,1,3967,3967,6.44999,248.445,direct_cup_evidence,368.702,1749.616,617.147,1998.06,492.924,1873.838
5,Day 5,Tray 8,8,DJI_20260623124403_0008,63,7,3,Yes,Yes,No,Day 1,1,5310,3289,8.63358,248.445,direct_cup_evidence,687.653,1758.677,936.098,2007.121,811.876,1882.899
5,Day 5,Tray 8,8,DJI_20260623124403_0008,64,7,4,Yes,Yes,No,Day 1,1,1796,1778,2.92014,248.445,direct_cup_evidence,1012.041,1758.677,1260.486,2007.121,1136.263,1882.899
5,Day 5,Tray 8,8,DJI_20260623124403_0008,65,7,5,Yes,Yes,No,Day 1,1,6056,6056,9.80697,248.445,direct_cup_evidence,1350.927,1753.24,1599.371,2001.684,1475.149,1877.462
5,Day 5,Tray 8,8,DJI_20260623124403_0008,66,7,6,Yes,Yes,No,Day 1,1,2873,2873,4.65248,248.445,direct_cup_evidence,1657.192,1758.677,1905.637,2007.121,1781.414,1882.899
5,Day 5,Tray 8,8,DJI_20260623124403_0008,67,7,7,Yes,Yes,No,Day 1,1,4446,4446,7.2288,248.445,direct_cup_evidence,1981.58,1755.052,2230.024,2003.497,2105.802,1879.274
5,Day 5,Tray 8,8,DJI_20260623124403_0008,68,7,8,Yes,Yes,No,Day 2,2,1242,933,2.01127,248.445,direct_cup_evidence,2305.968,1753.24,2554.412,2001.684,2430.19,1877.462
5,Day 5,Tray 8,8,DJI_20260623124403_0008,69,7,9,Yes,Yes,No,Day 1,1,2961,2961,4.79499,248.445,direct_cup_evidence,2632.168,1755.052,2880.612,2003.497,2756.39,1879.274
5,Day 5,Tray 8,8,DJI_20260623124403_0008,70,7,10,No,No,No,,,0,0,0.0,248.445,direct_cup_evidence,2945.682,1751.428,3194.127,1999.872,3069.904,1875.65
9,Day 9,Tray 1,1,DJI_20260627101229_0001,1,1,1,Yes,Yes,No,Day 1,1,18078,18078,18.57125,311.844,direct_cup_evidence,58.303,103.403,370.147,415.247,214.225,259.325
9,Day 9,Tray 1,1,DJI_20260627101229_0001,2,1,2,Yes,Yes,No,Day 2,2,5821,5821,5.97982,311.844,direct_cup_evidence,446.163,103.403,758.007,415.247,602.085,259.325
9,Day 9,Tray 1,1,DJI_20260627101229_0001,3,1,3,Yes,Yes,No,Day 1,1,2587,2587,2.65759,311.844,direct_cup_evidence,849.808,98.893,1161.652,410.737,1005.73,254.815
9,Day 9,Tray 1,1,DJI_20260627101229_0001,4,1,4,Yes,Yes,No,Day 2,2,6946,6946,7.13552,311.844,direct_cup_evidence,1260.218,89.873,1572.062,401.717,1416.14,245.795
9,Day 9,Tray 1,1,DJI_20260627101229_0001,5,1,5,Yes,Yes,No,Day 2,2,3664,2785,3.76397,311.844,direct_cup_evidence,1659.353,89.873,1971.197,401.717,1815.275,245.795
9,Day 9,Tray 1,1,DJI_20260627101229_0001,6,1,6,Yes,Yes,No,Day 9,9,778,778,0.79923,311.844,direct_cup_evidence,2065.253,85.363,2377.097,397.207,2221.175,241.285
9,Day 9,Tray 1,1,DJI_20260627101229_0001,7,1,7,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,2475.663,89.873,2787.507,401.717,2631.585,245.795
9,Day 9,Tray 1,1,DJI_20260627101229_0001,8,1,8,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,2895.093,80.853,3206.937,392.697,3051.015,236.775
9,Day 9,Tray 1,1,DJI_20260627101229_0001,9,1,9,No,Yes,Yes,Day 1,1,0,0,0.0,311.844,direct_cup_evidence,3291.973,83.108,3603.817,394.952,3447.895,239.03
9,Day 9,Tray 1,1,DJI_20260627101229_0001,10,1,10,Yes,Yes,No,Day 4,4,3319,3319,3.40956,311.844,direct_cup_evidence,3688.853,83.108,4000.697,394.952,3844.775,239.03
9,Day 9,Tray 1,1,DJI_20260627101229_0001,11,2,1,Yes,Yes,No,Day 1,1,9092,9082,9.34007,311.844,direct_cup_evidence,49.283,448.418,361.127,760.262,205.205,604.34
9,Day 9,Tray 1,1,DJI_20260627101229_0001,12,2,2,Yes,Yes,No,Day 1,1,9112,9112,9.36062,311.844,direct_cup_evidence,498.028,443.908,809.872,755.752,653.95,599.83
9,Day 9,Tray 1,1,DJI_20260627101229_0001,13,2,3,Yes,Yes,No,Day 3,3,2992,1497,3.07364,311.844,direct_cup_evidence,852.063,434.888,1163.907,746.732,1007.985,590.81
9,Day 9,Tray 1,1,DJI_20260627101229_0001,14,2,4,Yes,Yes,No,Day 1,1,5193,5193,5.35184,311.844,direct_cup_evidence,1255.708,441.653,1567.552,753.497,1411.63,597.575
9,Day 9,Tray 1,1,DJI_20260627101229_0001,15,2,5,Yes,Yes,No,Day 2,2,7076,7076,7.29244,311.844,direct_cup_evidence,1661.608,437.143,1973.452,748.987,1817.53,593.065
9,Day 9,Tray 1,1,DJI_20260627101229_0001,16,2,6,Yes,Yes,No,Day 4,4,1567,1567,1.61493,311.844,direct_cup_evidence,2067.508,443.908,2379.352,755.752,2223.43,599.83
9,Day 9,Tray 1,1,DJI_20260627101229_0001,17,2,7,Yes,Yes,No,Day 4,4,959,959,0.98833,311.844,direct_cup_evidence,2471.153,441.653,2782.997,753.497,2627.075,597.575
9,Day 9,Tray 1,1,DJI_20260627101229_0001,18,2,8,Yes,Yes,No,Day 5,5,1136,1136,1.167,311.844,direct_cup_evidence,2883.818,434.888,3195.662,746.732,3039.74,590.81
9,Day 9,Tray 1,1,DJI_20260627101229_0001,19,2,9,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,3287.463,430.378,3599.307,742.222,3443.385,586.3
9,Day 9,Tray 1,1,DJI_20260627101229_0001,20,2,10,Yes,Yes,No,Day 3,3,1735,1735,1.79382,311.844,direct_cup_evidence,3695.618,432.633,4007.462,744.477,3851.54,588.555
9,Day 9,Tray 1,1,DJI_20260627101229_0001,21,3,1,Yes,Yes,No,Day 1,1,9723,9723,10.02041,311.844,direct_cup_evidence,51.538,795.688,363.382,1107.532,207.46,951.61
9,Day 9,Tray 1,1,DJI_20260627101229_0001,22,3,2,Yes,Yes,No,Day 5,5,1461,748,1.50086,311.844,direct_cup_evidence,470.968,820.493,782.812,1132.337,626.89,976.415
9,Day 9,Tray 1,1,DJI_20260627101229_0001,23,3,3,Yes,Yes,No,Day 2,2,7960,7960,8.17719,311.844,direct_cup_evidence,867.848,825.003,1179.692,1136.847,1023.77,980.925
9,Day 9,Tray 1,1,DJI_20260627101229_0001,24,3,4,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,1257.963,784.413,1569.807,1096.257,1413.885,940.335
9,Day 9,Tray 1,1,DJI_20260627101229_0001,25,3,5,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,1663.863,786.668,1975.707,1098.512,1819.785,942.59
9,Day 9,Tray 1,1,DJI_20260627101229_0001,26,3,6,Yes,Yes,No,Day 1,1,12169,12047,12.50103,311.844,direct_cup_evidence,2069.763,786.668,2381.607,1098.512,2225.685,942.59
9,Day 9,Tray 1,1,DJI_20260627101229_0001,27,3,7,Yes,Yes,No,Day 3,3,5421,5421,5.56891,311.844,direct_cup_evidence,2475.663,784.413,2787.507,1096.257,2631.585,940.335
9,Day 9,Tray 1,1,DJI_20260627101229_0001,28,3,8,Yes,Yes,No,Day 2,2,3314,3314,3.41537,311.844,direct_cup_evidence,2890.583,779.903,3202.427,1091.747,3046.505,935.825
9,Day 9,Tray 1,1,DJI_20260627101229_0001,29,3,9,Yes,Yes,No,Day 5,5,807,462,0.83168,311.844,direct_cup_evidence,3298.738,768.628,3610.582,1080.472,3454.66,924.55
9,Day 9,Tray 1,1,DJI_20260627101229_0001,30,3,10,Yes,Yes,No,Day 2,2,6315,6315,6.4873,311.844,direct_cup_evidence,3693.363,793.433,4005.207,1105.277,3849.285,949.355
9,Day 9,Tray 1,1,DJI_20260627101229_0001,31,4,1,Yes,Yes,No,Day 1,1,7043,7043,7.25843,311.844,direct_cup_evidence,51.538,1138.448,363.382,1450.292,207.46,1294.37
9,Day 9,Tray 1,1,DJI_20260627101229_0001,32,4,2,Yes,Yes,No,Day 5,5,1543,1543,1.5851,311.844,direct_cup_evidence,455.183,1138.448,767.027,1450.292,611.105,1294.37
9,Day 9,Tray 1,1,DJI_20260627101229_0001,33,4,3,Yes,Yes,No,Day 9,9,1013,1013,1.04064,311.844,direct_cup_evidence,854.318,1136.193,1166.162,1448.037,1010.24,1292.115
9,Day 9,Tray 1,1,DJI_20260627101229_0001,34,4,4,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,1262.473,1131.683,1574.317,1443.527,1418.395,1287.605
9,Day 9,Tray 1,1,DJI_20260627101229_0001,35,4,5,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,1663.863,1133.938,1975.707,1445.782,1819.785,1289.86
9,Day 9,Tray 1,1,DJI_20260627101229_0001,36,4,6,Yes,Yes,No,Day 2,2,4599,3648,4.72448,311.844,direct_cup_evidence,2069.763,1136.193,2381.607,1448.037,2225.685,1292.115
9,Day 9,Tray 1,1,DJI_20260627101229_0001,37,4,7,Yes,Yes,No,Day 4,4,2568,1314,2.63807,311.844,direct_cup_evidence,2475.663,1133.938,2787.507,1445.782,2631.585,1289.86
9,Day 9,Tray 1,1,DJI_20260627101229_0001,38,4,8,Yes,Yes,No,Day 3,3,2852,2852,2.92982,311.844,direct_cup_evidence,2892.838,1124.918,3204.682,1436.762,3048.76,1280.84
9,Day 9,Tray 1,1,DJI_20260627101229_0001,39,4,9,Yes,Yes,No,Day 1,1,9787,9787,10.05404,311.844,direct_cup_evidence,3287.463,1122.663,3599.307,1434.507,3443.385,1278.585
9,Day 9,Tray 1,1,DJI_20260627101229_0001,40,4,10,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,3691.108,1133.938,4002.952,1445.782,3847.03,1289.86
9,Day 9,Tray 1,1,DJI_20260627101229_0001,41,5,1,Yes,Yes,No,Day 3,3,3758,3758,3.86054,311.844,direct_cup_evidence,62.813,1483.463,374.657,1795.307,218.735,1639.385
9,Day 9,Tray 1,1,DJI_20260627101229_0001,42,5,2,Yes,Yes,No,Day 2,2,5721,5721,5.8771,311.844,direct_cup_evidence,457.438,1483.463,769.282,1795.307,613.36,1639.385
9,Day 9,Tray 1,1,DJI_20260627101229_0001,43,5,3,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,865.593,1485.718,1177.437,1797.562,1021.515,1641.64
9,Day 9,Tray 1,1,DJI_20260627101229_0001,44,5,4,Yes,Yes,No,Day 2,2,1959,1022,2.01245,311.844,direct_cup_evidence,1266.983,1478.953,1578.827,1790.797,1422.905,1634.875
9,Day 9,Tray 1,1,DJI_20260627101229_0001,45,5,5,Yes,Yes,No,Day 2,2,7466,7466,7.66971,311.844,direct_cup_evidence,1663.863,1483.463,1975.707,1795.307,1819.785,1639.385
9,Day 9,Tray 1,1,DJI_20260627101229_0001,46,5,6,Yes,Yes,No,Day 1,1,11889,11889,12.21339,311.844,direct_cup_evidence,2074.273,1474.443,2386.117,1786.287,2230.195,1630.365
9,Day 9,Tray 1,1,DJI_20260627101229_0001,47,5,7,Yes,Yes,No,Day 1,1,2926,2926,3.00583,311.844,direct_cup_evidence,2475.663,1478.953,2787.507,1790.797,2631.585,1634.875
9,Day 9,Tray 1,1,DJI_20260627101229_0001,48,5,8,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,2881.563,1472.188,3193.407,1784.032,3037.485,1628.11
9,Day 9,Tray 1,1,DJI_20260627101229_0001,49,5,9,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,3285.208,1469.933,3597.052,1781.777,3441.13,1625.855
9,Day 9,Tray 1,1,DJI_20260627101229_0001,50,5,10,Yes,Yes,No,Day 2,2,826,826,0.84854,311.844,direct_cup_evidence,3691.108,1474.443,4002.952,1786.287,3847.03,1630.365
9,Day 9,Tray 1,1,DJI_20260627101229_0001,51,6,1,Yes,Yes,No,Day 2,2,6203,6203,6.39274,311.844,direct_cup_evidence,69.578,1817.203,381.422,2129.047,225.5,1973.125
9,Day 9,Tray 1,1,DJI_20260627101229_0001,52,6,2,Yes,Yes,No,Day 2,2,4636,4636,4.76249,311.844,direct_cup_evidence,461.948,1826.223,773.792,2138.067,617.87,1982.145
9,Day 9,Tray 1,1,DJI_20260627101229_0001,53,6,3,Yes,Yes,No,Day 1,1,4557,4557,4.68134,311.844,direct_cup_evidence,861.083,1826.223,1172.927,2138.067,1017.005,1982.145
9,Day 9,Tray 1,1,DJI_20260627101229_0001,54,6,4,Yes,Yes,No,Day 2,2,5404,5399,5.5693,311.844,direct_cup_evidence,1228.648,1823.968,1540.492,2135.812,1384.57,1979.89
9,Day 9,Tray 1,1,DJI_20260627101229_0001,55,6,5,Yes,Yes,No,Day 2,2,9161,9161,9.41095,311.844,direct_cup_evidence,1666.118,1828.478,1977.962,2140.322,1822.04,1984.4
9,Day 9,Tray 1,1,DJI_20260627101229_0001,56,6,6,Yes,Yes,No,Day 2,2,3980,3980,4.08859,311.844,direct_cup_evidence,2072.018,1826.223,2383.862,2138.067,2227.94,1982.145
9,Day 9,Tray 1,1,DJI_20260627101229_0001,57,6,7,Yes,Yes,No,Day 2,2,14357,14357,14.74873,311.844,direct_cup_evidence,2484.683,1823.968,2796.527,2135.812,2640.605,1979.89
9,Day 9,Tray 1,1,DJI_20260627101229_0001,58,6,8,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,2883.818,1817.203,3195.662,2129.047,3039.74,1973.125
9,Day 9,Tray 1,1,DJI_20260627101229_0001,59,6,9,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,3285.208,1823.968,3597.052,2135.812,3441.13,1979.89
9,Day 9,Tray 1,1,DJI_20260627101229_0001,60,6,10,Yes,Yes,No,Day 1,1,10027,9943,10.30058,311.844,direct_cup_evidence,3693.363,1821.713,4005.207,2133.557,3849.285,1977.635
9,Day 9,Tray 1,1,DJI_20260627101229_0001,61,7,1,Yes,Yes,No,Day 2,2,7586,7586,7.79298,311.844,direct_cup_evidence,92.128,2153.198,403.972,2465.042,248.05,2309.12
9,Day 9,Tray 1,1,DJI_20260627101229_0001,62,7,2,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,470.968,2164.473,782.812,2476.317,626.89,2320.395
9,Day 9,Tray 1,1,DJI_20260627101229_0001,63,7,3,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,874.613,2164.473,1186.457,2476.317,1030.535,2320.395
9,Day 9,Tray 1,1,DJI_20260627101229_0001,64,7,4,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,1266.983,2175.748,1578.827,2487.592,1422.905,2331.67
9,Day 9,Tray 1,1,DJI_20260627101229_0001,65,7,5,No,No,No,,,0,0,0.0,311.844,direct_cup_evidence,1668.373,2187.023,1980.217,2498.867,1824.295,2342.945
9,Day 9,Tray 1,1,DJI_20260627101229_0001,66,7,6,Yes,Yes,No,Day 1,1,13367,13362,13.73171,311.844,direct_cup_evidence,2072.018,2173.493,2383.862,2485.337,2227.94,2329.415
